STATION CODE,LOCATIONS,STATE,Temp,D.O. (mg/l),PH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATE N+ NITRITEN (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml)Mean,year,Potability,WQI
1151,PATALGANGA AT SHILPHATA,NAN,27.7,6.7,7.4,125,3.7,0.4,514,820,2010,1,89.34828957
1462,PATALGANGA NEAR INTAKE OF MIDC W/W,NAN,28.6,6.6,7.5,129,3.9,0.4,129,381,2010,1,84.73157652
2685,"PATALGANGA AT D/S OF KHARPADA BDG, KHARPADA, KHALAPUR, RAIGAD",NAN,27.1,6.1,7.3,515,5.1,2.02,82,212,2010,1,93.6152673
2686,"PATALGANGA AT VYAL PUMP HOUSE, VYAL, KHALAPUR, RAIGAD",NAN,27.1,6.6,7.4,122,3.6,0.46,172,361,2010,1,81.29614452
2687,"PATALGANGA AT KHALAPUR PUMPING STATION, RAIGAD",NAN,27,6.5,7.3,131,3.8,0.79,108,261,2010,1,80.44215548
2688,"PATALGANGA AT SAVROLI BDG, KHALAPUR. RAIGAD",NAN,26.8,6.7,7.3,130,3.4,0.57,133,318,2010,1,76.46070557
2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, KHALAPUR, RAIGAD",NAN,26.8,6.6,7.4,95,3.7,0.53,147,217,2010,1,81.60500052
2696,"PEHLAR DAM ON PEHLAR RIVERNANINLET OF WATER WORKS, VASAI, THANE",NAN,26.4,6.8,7.7,143,3.6,0.43,38,109,2010,1,82.52384661
2199,SAVITRI AT OVALE VILLAGE.,NAN,22.1,6.3,7.5,10825,2.9,1.93,5,101,2010,1,77.17506139
2701,"SAVITRI JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",NAN,22.3,7.1,7.4,185,2.2,0.63,4,80,2010,1,62.77060574
2702,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",NAN,22,6.7,7.5,1439,2.5,1.47,4,113,2010,1,69.53500557
2703,"SAVITRI AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",NAN,22,6.6,7.5,185,2.4,0.3,6,113,2010,1,68.66895652
2704,"SAVITRI AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",NAN,22,6.7,7.8,3521,2.4,1.02,3,90,2010,1,74.20012557
2706,"SURYA U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",NAN,28.2,7.1,7.7,193,3.1,0.53,41,92,2010,1,76.74782574
2707,"SURYA AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",NAN,28.2,7.1,7.9,175,3.1,0.47,31,86,2010,1,79.98173774
2708,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",NAN,28.3,7.1,7.8,174,3.3,0.44,33,83,2010,1,80.05355374
1093,ULHAS AT U/S OF NRC BUND AT MOHANE,NAN,26.3,6.4,7.7,153,3.6,0.77,504,592,2010,1,94.92216643
1094,ULHAS AT U/S OF BADLAPUR,NAN,26.1,7,7.7,111,3.4,0.42,179,359,2010,1,82.9533647
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,NAN,26,6.6,7.6,209,3.4,0.68,97,243,2010,1,81.37672052
2164,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,NAN,27.6,6.9,7.5,119,2.2,0.42,2,71,2010,1,65.36675165
2713,"VASHISHTI AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",NAN,27.6,6.8,7.7,116,2.3,1.33,3,74,2010,1,70.40622661
2714,"VASHISHTI AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",NAN,27.3,7,7.7,118,2.1,0.5,3,64,2010,1,67.5085487
17,PERIYAR NEAR ALWAYENANELOOR,NAN,27.4,5.2,6.6,453,1.5,0.38,644,4613,2010,1,66.97787791
18,PERIYAR AT KALADY,NAN,27.3,7.2,6.8,35,1.1,0.24,513,3483,2010,1,54.02412678
20,CHALIYAR AT KOOLIMADU,NAN,26,7,7.1,62,0.5,0.44,385,617,2010,1,51.4690807
21,CHALIYAR AT CHUNGAPALLY,NAN,26.2,7,7.1,5228,0.6,0.34,240,455,2010,1,50.2309807
42,"KALLADA AT PERUMTHOTTA MKADAVU, PUNALOOR",NAN,27.5,7.2,7,51,0.6,0.26,285,522,2010,1,47.38736278
43,MUVATTAPUZHA AT VETTIKKATTUMUKKU,NAN,28.1,6.7,6.9,62,1.2,0.46,385,2193,2010,1,55.98739757
1154,CHALAKUDY AT PULICKALKANANDAVU,NAN,28.2,6.5,6.5,118,1.1,0.52,610,3080,2010,1,54.31213948
1155,KARAMANA AT MOONNATTUMUKKU,NAN,27.6,0.6,7,1787,14.1,1.49,8542,17500,2010,0,385.4799459
1156,PAMBA AT CHENGANNUR,NAN,28,6.6,6.8,49,0.9,0.56,448,913,2010,1,53.20440452
1207,KABBANI AT MUTHANKARA,NAN,24.3,6.8,7.3,67,0.6,0.4,598,935,2010,1,61.55894261
1208,BHAVANI AT ELACHIVAZHY,NAN,25.8,7.3,7.4,104,0.6,0.44,245,430,2010,1,52.99311983
1338,PERIYAR AT SEWAGE DISCHARGE POINT,NAN,27.8,6.5,6.7,39,1.2,0.26,562,4823,2010,1,57.92345148
1339,MEENACHIL AT KIDANGOOR,NAN,26.3,7.2,6.5,45,0.9,0.46,1225,1825,2010,1,62.46166278
1340,MANIMALA  AT KALLOOPARA,NAN,28.5,7.4,6.9,65,0.9,0.56,575,1455,2010,1,54.02116887
1341,PAMBA AT THAKAZHY,NAN,29.3,6.5,6.5,60,1,1.62,420,900,2010,1,48.95205948
1342,ACHENKOIL AT THUMPAMON,NAN,27.6,6.6,6.9,57,0.9,0.37,319,650,2010,1,51.99601252
1384,MANIMALA AT THONDRA,NAN,28.1,7.1,7,84,1,0.66,985,1485,2010,1,67.17708974
1442,VAMANAPURAM,NAN,27.8,7.5,6.8,56,1.3,0.6,178,540,2010,1,46.37577391
1443,ACHENKOIL AT CHENNITHULA,NAN,28.1,5.4,6.7,100,0.9,0.42,463,810,2010,1,57.533956
1563,AMARAVILA,NAN,26.6,7,6.9,66,0.7,0.45,465,900,2010,1,51.6005887
1564,AYUR,NAN,27.8,7.1,6.9,75,0.6,0.73,300,583,2010,1,46.57514574
1565,PAMBA DOWN,NAN,29.3,6.5,6.7,70,0.9,1.25,370,800,2010,1,50.34124348
1566,THIRURANGADY,NAN,28,6.7,6.6,102,0.8,0.12,295,900,2010,1,44.90702557
1567,KUTTIYADY ESTATE,NAN,23.8,7.1,6.8,27,0.6,0.22,86,198,2010,1,39.91411774
1568,VALAYAM,NAN,26.3,6.9,7.1,46,0.5,0.33,225,373,2010,1,48.33531965
1569,THALIPARAMBA,NAN,27.9,6.7,6.8,8291,1,0.53,108,250,2010,1,47.75599357
1570,HOSDURG,NAN,28.4,6.2,7,12342,1.4,0.27,670,1600,2010,1,70.73148035
1571,"KAKKADAVU,  KERALA",NAN,27.1,7.5,7.3,53,0.8,0.31,1253,2225,2010,1,74.70024191
1572,PADIYATHADKA,NAN,28.5,7.6,7.3,62,1,0.63,1175,2180,2010,1,74.32081096
1573,IRUMPANAM,NAN,28.1,2.2,6.4,625,2.3,1.29,1125,6505,2010,1,96.28335461
2284,R NEYYAR AT ARUVIPURAM,NAN,26.4,7.4,6.7,55,0.7,0.51,281,1088,2010,1,42.18858887
2285,R MAMOM AT MAMOM BRIDGE,NAN,27.1,7,6.8,103,0.7,0.43,225,640,2010,1,44.5075927
2286,R AYROOR AT AYROOR BRIDGE,NAN,26.9,5.3,6.9,109,1.3,0.66,305,685,2010,1,61.55775496
2287,R ITHIKKARA AT ITHIKKARA,NAN,28.6,6.3,7,1392,0.7,0.85,230,535,2010,1,51.80083739
2288,PALLICKAL AT NELLIMUKAL,NAN,27.9,6.7,7,71,0.5,0.29,208,433,2010,1,47.19662157
2289,R KARUVANNURR AT KARUVANNUR BRIDGE,NAN,28.4,6,6.4,57,1.4,0.61,193,303,2010,1,47.81482626
2290,PUZHACKAL AT PUZHACKAL BRIDGE,NAN,29,4.2,6.6,93,1.7,0.56,253,385,2010,1,63.94411148
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,NAN,28.8,5.1,6.7,88,1.9,0.63,405,713,2010,1,66.56476487
2292,R THIRUR AT THALAKKADATHUR BRIDGE,NAN,27.8,5.3,6.4,4912,1.1,0.11,345,788,2010,1,52.96243496
2293,R KADALUNDI AT HAJIRAPPALLY,NAN,28.5,6.9,7,84,0.9,0.08,300,803,2010,1,51.85137965
2294,R KALLAI AT KALLAI BRIDGE,NAN,26,2.8,7.4,18256,1.6,0.47,1050,2300,2010,0,105.6952769
2295,CORAPUZHA AT KANAYANKODE,NAN,26.5,5.3,7.2,9753,0.9,0.26,1600,2650,2010,1,94.31971496
2296,R THALLASSERY AT PATHIPPALAM,NAN,28.4,6.5,5.8,67,0.4,0.54,123,520,2010,1,24.63055548
2297,ANCHARAKANDY AT MERUVAMBA,NAN,28.1,6.9,6.1,86,0.6,0.49,73,183,2010,1,28.49980765
2298,R KUPPAM AT RAYAROM,NAN,26.8,7,6.6,59,0.8,0.42,123,418,2010,1,39.6061047
2299,RAMAPURAM AT RAMAPURAM BRIDGE,NAN,28.6,5.6,6.4,7904,1,0.4,165,278,2010,1,47.25908609
2300,PERUVAMBA AT CHANDAPPURA,NAN,28.1,6.8,6,55,0.5,0.25,590,910,2010,1,37.89128261
2301,R KAVVAI AT KUTTIYOL PALAM,NAN,29,6,5.9,105,1,0.63,73,195,2010,1,32.93276226
2302,NEELASWARAM AT NAMBIARKAL DAM,NAN,28.8,6.3,7,2759,1.4,0.22,963,1400,2010,1,74.56359339
1448,NAGAVALLI AT THOTAPALLI REGULATOR,NAN,28,6.5,7.6,312,1.1,2.41,3,354,2010,1,59.80835148
2352,"VAMSHADHARA, KALINGAPATNAM, VIZIANAGARAM",NAN,27.4,6.4,7.7,203,1.1,3.34,3,357,2010,1,62.18514243
1444,KALI AT D/S WEST COAST PAPER MILL,NAN,28.8,7.3,7.3,308,4.2,2.43,116,185,2010,1,80.65603183
1456,"RUSHIKULYA AT GANJAM D/S, ",NAN,30.8,6.8,7.8,23761,1.9,0.67,145,460,2010,1,76.89655861
1642,"NAGAVALLI AT JAYKAYPUR D/S, ",NAN,28,7.5,8.1,228,2.1,0.4,3390,5850,2010,0,148.1772539
1643,"NAGAVALLI AT RAYAGADA D/S, ",NAN,27.3,7.7,8.1,243,1.6,0.71,1930,4450,2010,0,110.279388
2422,"PENTA U/S, JAYKAYPUR TOWN",NAN,29,7.6,7.9,191,1.4,0.13,1188,1985,2010,1,88.45199096
2423,"BUDHABALANGA, D/S OF BARIPADA TOWN",NAN,24.5,7.5,7.9,237,1.8,0.45,1225,2425,2010,1,93.46147391
2424,BUDHABALANGA AT BALASORE D/S,NAN,24.8,7.4,7.7,865,1.9,0.3,1300,2675,2010,1,93.17690087
2425,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",NAN,25.3,6.7,6.9,132,1.2,0.32,953,1823,2010,1,68.44664557
2426,MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),NAN,26.8,7.1,7.9,211,1.4,0.48,1065,2098,2010,1,88.23726574
2427,GUNUPUR (INTERSTATE BOUNDRY),NAN,29,6.7,7.9,182,1.1,0.24,735,1510,2010,1,80.03004157
1159,TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD. PAPAVINASAM,NAN,24.8,7.4,7,75,1.6,0.05,78,118,2010,1,50.57756087
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY",NAN,27.2,7.2,6.8,70,1.8,0.09,78,148,2010,1,49.85150678
1161,"TAMBIRAPARANI AT TIRUNELVELI, COLLECTORATE.",NAN,27.3,6.6,7,119,2.5,0.33,233,374,2010,1,65.93966052
1162,TAMBIRAPARANI AT MURAPPANADU,NAN,28.4,6.9,7,236,1.9,0.25,83,157,2010,1,55.83245565
1328,TAMBIRAPARANI AT PAPPANKULAM,NAN,26.8,7,6.9,73,1.7,0.4,87,144,2010,1,51.9241687
1329,TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM,NAN,25.2,7.2,6.9,75,1.5,0.2,83,128,2010,1,49.06075478
1330,TAMBIRAPARANI AT ARUMUGANERI,NAN,28.4,6.9,7.2,385,2.3,0.13,108,196,2010,1,63.41549965
1450,PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK,NAN,28.2,6.4,7.6,860,3.3,0.4,253,379,2010,1,85.01933043
3026,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI",NAN,24,7.6,6.6,166,2,1.8,90,140,2010,1,46.84664696
3027,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, TIRUNELVELI",NAN,29,6.9,7.2,308,1.9,0.49,60,170,2010,1,58.86208765
3028,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI",NAN,25,6.8,6.7,247,2.1,1.84,280,500,2010,1,57.62043461
3029,"TAMBIRAPARANI AT SIVALAPERI, CONFLUENCE POINT OF KUTTRALAM FALLS, D/S OF PALAYAMKOTTAI, TIRUNELVELI",NAN,25,6.6,6.9,359,2.3,0.59,110,280,2010,1,59.79824852
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,20.3,5.6,6.7,807,10.8,2,1825,7500,2010,0,176.2450661
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",NAN,20,4.9,6.8,1097,26.5,4.8,14000,46250,2010,0,598.5324148
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",NAN,20,4.9,6.6,834,13.1,2.6,2875,9500,2010,0,222.0052948
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.)",NAN,19.8,5.2,6.7,1027,28,5.9,17500,57500,2010,0,688.6572339
1718,"GAGGAR  ENTERING IN  FROM HARYANA NR RD NO. 629, ",NAN,32.7,3.3,7.9,897,1.3,0.97,5,12,2010,1,81.99580209
1719,"GAGGAR D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR, ",NAN,34.5,4.9,8,510,1.2,0.35,4,8,2010,1,74.91907478
1703,"GHAGGER AT MOONAK, PUNJAB",NAN,19.8,5,6.9,1172,25.5,3.8,15500,48750,2010,0,624.4550278
1884,KALA AMB D/S MARKANDA RIVER,NAN,27,4.8,7.8,599,534.5,3.75,2200,5000,2010,0,4843.018302
1698,"D/S CHHATBIR, PUNJAB",NAN,20.5,4.7,6.7,906,25.3,7.7,23500,47500,2010,0,797.8898887
1699,"U/S DHAKANSU NALLAH, PUNJAB",NAN,20.5,5.4,6.8,883,15.4,5.1,9500,21750,2010,0,393.04174
1700,"D/S DHAKANSU NALLAH, PUNJAB",NAN,20.5,5.1,7.6,1069,26.5,6.6,20250,49250,2010,0,750.5913209
1701,"D/S JHARMAL NADI, PUNJAB",NAN,21,4.2,7.6,1168,31.8,7.6,20000,46500,2010,0,795.9252835
1702,"U/S JHARMAL NADI, PUNJAB",NAN,20.3,4.8,6.6,905,15,3.3,6000,10500,2010,0,308.7410617
1704,"D/S SARDULGARH, PUNJAB",NAN,20,4.5,6.6,1269,30.3,4.1,21000,42750,2010,0,784.4524426
1705,"U/S SARDULGARH, PUNJAB",NAN,20,4.7,6.7,1216,26.8,3.7,13250,31500,2010,0,580.4038887
1717,"KODRA DAM, MOUNT ABU, ",NAN,21.3,5.2,7.3,465,0.9,0.59,4,9,2010,1,58.70576591
2624,MARKANDA U/S KALA AMB,NAN,22.1,7.8,8.2,410,1.2,0.1,16,32,2010,1,64.63883304
2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,NAN,22.33,6.7,8.12,396,1.53,0.15,10,29,2010,1,71.33664957
1871,"MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",NAN,21.5,8,8.1,403,0.8,0.1,12,25,2010,1,58.30837913
1427,UMTREW AT BYRNIHAT EAST,NAN,25,7.85,7.13,254,6.68,3.35,345,488,2010,0,102.3085496
1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.",NAN,24,6.58,6.5,655,5.93,4,40,60,2010,1,84.22403391
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",NAN,20,7.58,7.03,191,2.08,2.65,2350,2900,2010,0,105.8418043
1632,"GANOL RIVER TURA, MEGHALAYA",NAN,24,8.23,7.05,137,1.4,3.2,243,323,2010,1,50.00729913
1633,SIMSANG RIVER WILLIAMNAGAR,MIZORAM,25,8.23,7.38,143,1.55,3.55,255,360,2010,1,57.40743913
1404,GUMTI AT D/S SOUTH TRIPURA,tripura,28,6.2,7.7,176,3.5,0.2,532,592,2010,1,95.51082435
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",tripura,29,6.3,8,198,4.2,0.3,524,686,2010,0,106.3025374
1150,NAN,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",28,7.3,7.4,332,0.7,0.3,6,12,2009,1,48.52706783
1246,NAN,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",29,6.5,7.5,21417,16.4,0.4,15,37,2009,0,197.9509435
2459,NAN,"DAMANGANGA AT ZARI CAUSE WAY BRIDGE,DAMAN",30,6.1,7.3,11855,12.5,18.6,180,902,2009,0,167.1954113
2460,NAN,"DAMANGANGA DISCHARGE POINT OF DISTILLERY, DAMAN",30,6.3,7.4,24506,136,16.9,158,698,2009,0,1263.108817
2461,NAN,"DAMANGANGA AT DAMAN JETTY, MOTI DAMAN",30,5.9,7.5,25343,56.5,7.7,180,1800,2009,0,562.1373852
2463,NAN,"DAMANGANGA AT LAVACHA TEMPLE, SILVASSA",30,6.2,7.4,368,8,3.2,265,1075,2009,0,124.9750243
2464,NAN,"DAMANGANGA D/S OF M/S SURAT BEVERAGES, VILLAGE DADRA, SILVASSA",30,6.7,7.7,354,4,2.6,137,947,2009,1,89.39146957
2465,NAN,"DAMANGANGA AT NAROLI BRIDGE, SILVASSA",33,6.8,8,374,21,1.5,180,1800,2009,0,245.5282626
2466,NAN,"DAMANGANGA AT VILLAGE NAMDHA, VAPI",30,5.9,7.4,7173,12,58.1,7,607,2009,0,168.3229452
1393,NAN,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",28,7.3,7.4,332,0.7,0.3,6,12,2009,1,48.52706783
1860,NAN,BALEHWAR KHADI AT N.H. NO. 8,30,5.7,8,601,7.4,0.5,14600,28666,2009,0,454.8786791
1861,NAN,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,30,4.7,8.3,753,3.7,0.5,9166,21333,2009,0,310.4739287
1862,NAN,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,28,5.8,7.8,16177,3,0.5,10100,25000,2009,0,315.1469922
1865,NAN,RIVER DHADAR AT KOTHADA,30,2.5,7.5,1108,6,0.6,16,85,2009,0,120.7376617
1148,NAN,"AMBIKA AT BILIMORA, GUJARAT",30,6.1,8.1,14921,3.2,0.3,4300,23625,2009,0,191.8839513
1434,NAN,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",30,0.6,7.1,3115,36.5,1.7,4450,15425,2009,0,494.9445339
1436,NAN,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",27,3.2,7.8,5073,5.8,0.2,833,1366,2009,0,139.938753
1438,NAN,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",30,4.2,8.2,901,6.7,0.4,9750,21500,2009,0,350.6553835
2072,NAN,RIVER BHOGAVO D/S OF SURENDRANAGAR.,28,2.9,8.3,11405,5.6,0.1,49,148,2009,0,132.0706139
2082,NAN,"TRIVENI SANGAM, NR. SOMNATH TEMPLE, VERAVAL, DIST. JUNAGADH.",29,5,7.7,47156,3.1,0.1,41,114,2009,1,97.10272783
1399,NAN,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",31,7.2,6.3,14100,1.6,0.41,13,17,2009,1,41.08536278
1400,NAN,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",29,5.5,7.8,401,1.3,0.21,2,5,2009,1,69.34936104
1475,NAN,ZUARI AT PANCHAWADI,30,6.2,6.9,11000,1.3,0.48,13,17,2009,1,52.98840835
1476,NAN,"MANDOVI AT TONCA, MARCELA, GOA",29,6.5,6.8,30190,2.3,0.04,5,8,2009,1,62.61757548
1543,NAN,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",24,8.1,7.7,7400,2.6,0.1,79,130,2009,1,69.86003217
1544,NAN,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",27,7.8,6.4,609,2.3,0.08,49,70,2009,1,43.90553704
1546,NAN,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",28,7.2,6.5,8240,1.6,0.25,17,46,2009,1,43.33145478
1547,NAN,"RIVER TALPONA AT CANACONA, GOA",27,4.2,7.6,5543,0.7,0.18,2,8,2009,1,67.94628748
1548,NAN,"RIVER ASSONORA AT ASSONORA, GOA",26,6.5,6.4,505,1.6,0.13,8,13,2009,1,43.03158748
2270,NAN,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",28,7.4,6.9,3844,2,0.15,5,10,2009,1,51.59416087
2271,NAN,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",28,5.4,7,7692,1.7,0.92,29,48,2009,1,61.833156
2272,NAN,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",27,6.6,7.2,692,1.9,0.34,105,175,2009,1,61.35590852
2274,NAN,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,29,7.3,6.8,20640,2.5,0.42,87,162,2009,1,60.35914383
2275,NAN,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",28,7.2,6.9,5350,2.2,0.28,134,206,2009,1,57.57765878
2276,NAN,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",28,7,6.8,4800,3,0.32,69,126,2009,1,62.3182047
1092,NAN,"KALU AT ATALE VILLAGE, MAHARASHTRA",28,5.5,7.7,8092,7.6,0.72,410,800,2009,0,134.365049
1093,NAN,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",29,6.9,7.6,136,3.8,0.26,143,309,2009,1,84.40666365
1094,NAN,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",29,6.9,7.7,120,3.9,0.37,207,280,2009,1,88.45401165
1461,NAN,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",28,6.7,8,111,3.6,0.31,45,143,2009,1,88.34445757
1462,NAN,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",26,6.9,7.3,229,3.8,0.68,108,257,2009,1,78.51683965
2162,NAN,ULHAS RIVER ATJAMBHUL WATER WORKS.,29,6.8,7.5,171,3.8,0.34,88,199,2009,1,81.93549461
2164,NAN,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,29,6.9,7.3,183,2.2,1.25,2,56,2009,1,62.06887565
2168,NAN,MITHI RIVER,34,3.3,7.6,29464,19.4,1.78,1195,1536,2009,0,270.0874301
2198,NAN,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),32,5.4,7.2,925,11.7,0.78,279,512,2009,0,157.935944
2199,NAN,SAVITRI RIVER AT OVALE VILLAGE.,22,6.2,7.2,13848,2.5,4.11,6,127,2009,1,70.02925235
1151,NAN,"PATALGANGA AT SHILPHATA, MAHARASHTRA",26,7,7.4,225,3.8,0.26,152,375,2009,1,80.6865767
1152,NAN,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",35,6.6,8.1,102,3.9,0.26,165,345,2009,1,95.90176452
17,NAN,"PERIYAR NEAR ALWAYENANELOOR, KERALA",28,8.1,6.3,1414,1.1,0.31,100,690,2009,1,31.58974017
18,NAN,"PERIYAR AT KALADY, KERALA",27,6.9,6.8,41,0.8,0.22,261,1487,2009,1,46.80085165
20,NAN,"CHALIYAR AT KOOLIMADU, KERALA",27,6.9,6.9,78,0.5,0.23,393,703,2009,1,48.63607965
21,NAN,"CHALIYAR AT CHUNGAPALLY, KERALA",26,6.7,6.9,5507,0.6,0.28,433,715,2009,1,52.57431357
42,NAN,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",27,7.3,7,49,0.7,0.66,228,445,2009,1,46.59311583
43,NAN,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",28,6.7,6.7,67,1.3,0.4,309,1025,2009,1,51.45332957
1154,NAN,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",29,6.5,6.6,109,1.2,0.37,142,679,2009,1,46.03081948
1155,NAN,"KARAMANA AT MOONNATTUMUKKU, KERALA",26,0.7,6.6,4235,12.5,1.48,40833,59417,2009,0,1087.281091
1156,NAN,"PAMBA AT CHENGANNUR, KERALA",27,6.9,6.5,108,1,0.42,540,1083,2009,1,49.49437165
1338,NAN,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",28,6.4,6.6,48,1,0.25,154,603,2009,1,44.95295043
1339,NAN,"MEENACHIL AT KIDANGOOR, KERALA",26,7.2,6.7,109,0.8,0.44,1000,1400,2009,1,59.99260678
1340,NAN,"MANIMALA  AT KALLOOPARA, KERALA",29,6.8,7.1,61,1.5,0.5,130,485,2009,1,55.63030261
1341,NAN,"PAMBA AT THAKAZHY, KERALA",28,6.1,6.7,244,0.9,0.33,655,1113,2009,1,58.4901753
1342,NAN,"ACHENKOIL AT THUMPAMON, KERALA",27,6.8,7,62,0.6,0.93,240,434,2009,1,48.43212661
1384,NAN,"MANIMALA AT THONDRA, KERALA",28,7.1,7,59,0.8,0.71,540,890,2009,1,55.44562974
1442,NAN,"VAMANAPURAM, KERALA",27,7.4,6.6,64,0.7,0.29,288,1425,2009,1,40.64011287
1443,NAN,"ACHENKOIL AT CHENNITHULA, KERALA",26,6.4,7,79,0.8,0.73,271,493,2009,1,52.78933443
1563,NAN,"NEYYAR AMARAVILA, KERALA",26,7.2,6.7,73,0.9,0.28,335,2150,2009,1,46.30689878
1564,NAN,"AYUR, KERALA",27,6.2,7,83,0.6,0.93,282,505,2009,1,52.26708835
1565,NAN,"PAMBA DOWN, KERALA",29,6.1,6.7,55,1.4,0.55,825,1450,2009,1,66.7490313
1566,NAN,"THIRURANGADY, KERALA",28,6.6,6.5,79,0.8,0.13,195,650,2009,1,41.38402052
1567,NAN,"KUTTIYADY ESTATE, KERALA",26,6.9,6.7,198,0.3,0.2,40,180,2009,1,35.49781565
1568,NAN,"MAHI VALAYAM, KERALA",27,7.3,6.5,44,0.5,0.21,233,400,2009,1,36.15365583
1569,NAN,"KUPPAM THALIPARAMBA, KERALA",28,6.2,6.6,15738,1,0.93,233,360,2009,1,51.19318835
1570,NAN,"NEELASHWER HOSDURG, KERALA",29,5.2,7.1,18459,1,0.13,518,918,2009,1,71.54649791
1571,NAN,"KORINGODA KAKKADAVU,  KERALA",28,7.4,7,45,1.1,0.11,1043,1933,2009,1,67.88256887
1572,NAN,"CHANDRIGIRI PADIYATHADKA, KERALA",28,7.6,6.7,52,1.1,0.11,613,963,2009,1,51.99753496
